Country Name,Country Code,Year,Gini,GDP_per_capita,Lowest20_share,Highest10_share,Inequality_Ratio,Log_GDP,Bottom10_income_share,Bottom50_income_share,Top10_income_share,Top1_income_share
Romania,ROU,2001,29.4,1825.19299373184,8.4,23.2,2.761904761904762,7.509441010415506,0.003,0.1959,0.3558,0.1118
Romania,ROU,2002,30.2,2119.85509684554,8.2,23.7,2.8902439024390247,7.659103014785496,0.0029,0.186,0.3801,0.1287
Romania,ROU,2003,29.9,2679.40626016154,8.4,23.7,2.821428571428571,7.893350504244403,0.0025,0.1697,0.411,0.1502
Romania,ROU,2004,30.0,3494.99056448955,8.3,23.5,2.831325301204819,8.159085954947399,0.0026,0.1712,0.4057,0.145
Romania,ROU,2005,29.8,4618.00350802913,8.4,23.5,2.7976190476190474,8.437717749556667,0.0024,0.1647,0.4156,0.1501
Romania,ROU,2006,39.6,5757.53127301178,5.0,29.0,5.8,8.65826406337992,0.0023,0.1635,0.4136,0.1472
Romania,ROU,2007,37.5,8360.33775916596,5.5,27.4,4.9818181818181815,9.031254107076728,0.0022,0.1466,0.4526,0.1789
Romania,ROU,2008,36.4,10435.1561230787,5.8,26.5,4.56896551724138,9.252935780882725,0.0022,0.1508,0.4508,0.1818
Romania,ROU,2009,35.6,8548.4543409242,6.0,25.7,4.283333333333333,9.053505766749067,0.0023,0.1527,0.4513,0.187
Romania,ROU,2010,35.5,8399.5374234284,5.7,25.0,4.385964912280701,9.035931914675595,0.0021,0.1708,0.4017,0.1459
Romania,ROU,2011,35.9,9560.6755277458,5.6,24.9,4.446428571428571,9.165413665447108,0.0011,0.1636,0.4025,0.1435
Romania,ROU,2012,36.5,8929.95366231474,5.3,25.4,4.79245283018868,9.097166484866571,0.0013,0.16,0.4214,0.1616
Romania,ROU,2013,36.9,9497.67411615237,5.0,25.4,5.08,9.158802217734207,0.0014,0.1617,0.4093,0.1488
Romania,ROU,2014,36.0,10031.7710755404,4.9,24.5,5.0,9.213512443188533,0.0012,0.1558,0.4269,0.1672
Romania,ROU,2015,35.9,8977.01748158196,5.1,24.8,4.862745098039216,9.102422977129413,0.0013,0.1574,0.4242,0.1669
Romania,ROU,2016,34.4,9404.54005870715,5.6,23.7,4.232142857142858,9.148947836627244,0.0019,0.1724,0.3867,0.135
Romania,ROU,2017,36.0,10727.9822007426,5.3,24.9,4.69811320754717,9.280610765819814,0.0019,0.1663,0.3936,0.1363
Romania,ROU,2018,35.8,12416.134317959,5.4,24.9,4.611111111111111,9.42675206049907,0.0021,0.152,0.4093,0.1393
Romania,ROU,2019,34.8,12909.6104013244,5.7,24.5,4.298245614035087,9.46572730533144,0.0023,0.1544,0.4114,0.1446
Romania,ROU,2020,34.6,13009.1770573223,5.6,24.2,4.321428571428571,9.473410314880397,0.0023,0.1544,0.4114,0.1446
Romania,ROU,2021,33.9,14907.9803652143,6.0,24.0,4.0,9.609651943534578,0.0023,0.1542,0.4116,0.1447
Romania,ROU,2022,32.3,15503.551804598,5.9,22.6,3.830508474576271,9.64882442534053,0.0023,0.1534,0.411,0.1446
Romania,ROU,2023,29.8,18244.4186876321,7.0,21.8,3.1142857142857143,9.811614486901306,0.0023,0.1535,0.4114,0.1448
Russian Federation,RUS,1993,45.4,2930.67016601563,4.7,34.7,7.382978723404255,7.982986401460004,0.0025,0.203,0.3421,0.1111
Russian Federation,RUS,1996,46.1,2643.92919921875,4.5,35.5,7.888888888888889,7.880021422707879,0.0001,0.099,0.4832,0.1616
Russian Federation,RUS,1997,38.4,2737.57202148438,6.3,29.4,4.666666666666667,7.914826682996713,0.0006,0.1262,0.4533,0.1523
Russian Federation,RUS,1998,38.1,1834.86181640625,6.2,28.6,4.612903225806452,7.514724453242388,0.001,0.1456,0.4344,0.1489
Russian Federation,RUS,1999,37.4,1330.75720214844,6.3,27.7,4.396825396825397,7.19350338413549,0.0021,0.1412,0.4652,0.1845
Russian Federation,RUS,2000,37.1,1771.59411621094,6.4,27.6,4.3125,7.479635050871107,0.002,0.1343,0.4917,0.2159
Russian Federation,RUS,2001,36.9,2100.3525390625,6.6,27.9,4.227272727272728,7.649860485366006,0.002,0.1327,0.4986,0.2453
Russian Federation,RUS,2002,37.3,2377.52954101563,6.6,28.1,4.257575757575758,7.77381721958552,0.0022,0.1375,0.4805,0.2391
Russian Federation,RUS,2003,40.0,2975.123046875,6.1,30.3,4.967213114754099,7.998040677418534,0.0021,0.1341,0.4807,0.2325
Russian Federation,RUS,2004,40.3,4102.36474609375,6.0,30.5,5.083333333333333,8.319318853765985,0.0023,0.1389,0.478,0.2188
Russian Federation,RUS,2005,41.3,5323.455078125,5.8,31.2,5.379310344827586,8.579877822309177,0.0023,0.1435,0.4716,0.2389
Russian Federation,RUS,2006,41.0,6920.19970703125,5.9,31.3,5.305084745762712,8.842199907592871,0.0023,0.1376,0.4904,0.247
Russian Federation,RUS,2007,42.3,9101.2392578125,5.8,32.8,5.655172413793103,9.116165865410188,0.0022,0.1354,0.4867,0.259
Russian Federation,RUS,2008,41.6,11635.2841796875,6.1,32.5,5.327868852459017,9.361797499992264,0.0021,0.1311,0.516,0.2375
Russian Federation,RUS,2009,39.8,8562.82421875,6.4,31.1,4.859375,9.055185346817124,0.0024,0.1453,0.4923,0.2058
Russian Federation,RUS,2010,39.5,10674.990234375,6.4,30.6,4.78125,9.27565892328376,0.0027,0.1646,0.4521,0.1903
Russian Federation,RUS,2011,39.7,14305.33203125,6.5,31.1,4.7846153846153845,9.568387616067692,0.0027,0.1599,0.4774,0.203
Russian Federation,RUS,2012,40.7,15401.8515625,6.3,32.2,5.111111111111112,9.642243012505682,0.0029,0.1663,0.4518,0.1881
Russian Federation,RUS,2013,40.9,15941.4482421875,6.4,32.4,5.062499999999999,9.676677804063203,0.0027,0.16,0.47,0.1991
Russian Federation,RUS,2014,36.9,14055.47265625,6.2,27.5,4.435483870967742,9.550767111821791,0.0029,0.1685,0.4502,0.191
Russian Federation,RUS,2015,36.5,9277.7138671875,6.2,26.8,4.32258064516129,9.135370444912384,0.0029,0.1708,0.4486,0.186
Russian Federation,RUS,2016,36.7,8663.158203125,6.2,27.0,4.354838709677419,9.066834623656328,0.0029,0.1702,0.453,0.1944
Russian Federation,RUS,2017,35.5,10658.9130859375,6.5,26.2,4.030769230769231,9.274151730601806,0.003,0.1734,0.4509,0.2
Russian Federation,RUS,2018,35.3,11211.8876953125,6.7,26.3,3.925373134328358,9.324729895762207,0.0029,0.1703,0.4598,0.205
Russian Federation,RUS,2019,35.7,11447.701171875,6.7,26.9,4.014925373134328,9.345544217809904,0.0029,0.1699,0.4616,0.2021
Russian Federation,RUS,2020,33.7,10108.3271484375,7.4,25.7,3.472972972972973,9.221114833282863,0.0027,0.1568,0.5077,0.2376
Russian Federation,RUS,2021,35.1,12425.029296875,6.9,26.6,3.855072463768116,9.427468208859434,0.0027,0.1568,0.5077,0.2376
Russian Federation,RUS,2022,33.9,15619.6142578125,7.5,26.2,3.493333333333333,9.65628272768621,0.0027,0.1568,0.5077,0.2376
Russian Federation,RUS,2023,33.0,14159.3876953125,7.7,25.1,3.25974025974026,9.558133124456292,0.0027,0.1568,0.5077,0.2376
Rwanda,RWA,2000,48.5,251.86926386091,5.2,40.8,7.846153846153845,5.528910158688411,0.0016,0.1013,0.5984,0.2411
Rwanda,RWA,2005,52.0,324.016863847189,4.6,43.9,9.543478260869566,5.780795563348909,0.0014,0.0901,0.6287,0.2704
Rwanda,RWA,2010,47.2,593.624927744346,5.6,39.8,7.107142857142857,6.38624768514992,0.0017,0.1051,0.5898,0.2369
Rwanda,RWA,2013,45.1,704.92421851123,6.0,37.9,6.316666666666666,6.558090305561214,0.0018,0.1133,0.5697,0.2273
Rwanda,RWA,2016,43.7,729.519133812945,6.0,35.6,5.933333333333334,6.59238559628638,0.0019,0.1184,0.5394,0.1989
Rwanda,RWA,2023,39.4,1027.03446826565,7.4,33.4,4.513513513513513,6.934430771454604,0.0023,0.1342,0.5221,0.1894
Samoa,WSM,2002,40.7,1527.55790455937,6.3,32.5,5.158730158730159,7.331425598385765,0.0026,0.1983,0.408,0.1358
Samoa,WSM,2008,42.0,3373.60639884263,6.4,34.0,5.3125,8.123737599170719,0.0022,0.1739,0.4554,0.1564
Samoa,WSM,2013,38.7,4023.5254013825,6.8,31.3,4.602941176470589,8.29991376282151,0.0021,0.1636,0.4754,0.162
Sao Tome and Principe,STP,2000,32.1,529.089383412262,8.0,24.5,3.0625,6.271157384337884,0.0027,0.1684,0.3969,0.0913
Sao Tome and Principe,STP,2010,30.8,1045.20958234528,8.4,24.2,2.880952380952381,6.951972701558201,0.0029,0.175,0.3938,0.0895
Sao Tome and Principe,STP,2017,40.7,1555.79477812888,6.4,32.8,5.124999999999999,7.349741805377325,0.0021,0.1304,0.5061,0.1598
Senegal,SEN,1991,54.0,913.399575796737,3.5,42.7,12.2,6.817173436328563,0.0011,0.0804,0.6087,0.2523
Senegal,SEN,1994,39.2,583.782776032181,6.8,31.5,4.632352941176471,6.369528954785371,0.0021,0.1349,0.4940000000000001,0.1683
Senegal,SEN,2001,41.2,637.213530563724,6.6,33.4,5.0606060606060606,6.4571048122167936,0.002,0.1264,0.5182,0.1909
Senegal,SEN,2005,39.2,979.846101520171,6.2,30.0,4.838709677419355,6.887395520067529,0.0021,0.1375,0.4677,0.135
Senegal,SEN,2011,40.3,1374.67591873844,6.1,31.0,5.081967213114754,7.225973286857178,0.0021,0.1338,0.4771,0.1319
Senegal,SEN,2018,38.3,1452.55612562445,7.1,30.8,4.338028169014085,7.281080128684835,0.0022,0.1388,0.4821,0.1508
Senegal,SEN,2021,36.2,1598.10676952274,7.3,28.8,3.945205479452055,7.376574938564032,0.0024,0.1501,0.4572,0.1307
Serbia,SRB,2002,32.7,2390.73459447107,8.0,26.2,3.275,7.779355959403001,0.0026,0.1841,0.3625,0.1342
Serbia,SRB,2003,32.8,3153.9011312754,7.8,26.0,3.333333333333333,8.056395419940785,0.0024,0.1769,0.3683,0.1397
Serbia,SRB,2004,35.5,3597.08798057009,7.3,27.9,3.821917808219178,8.187879902826603,0.0021,0.1663,0.38,0.1436
Serbia,SRB,2005,36.5,3807.97417321786,6.9,28.7,4.159420289855072,8.244852613645048,0.0018,0.1581,0.3847,0.1463
Serbia,SRB,2006,29.7,4492.7136699046,8.5,23.8,2.8000000000000003,8.410212178996842,0.0014,0.1466,0.3872,0.1364
Serbia,SRB,2007,28.7,6081.08765700202,8.9,23.2,2.606741573033708,8.712938849915414,0.0013,0.1445,0.3964,0.1441
Serbia,SRB,2008,27.6,7376.73517910716,9.3,22.5,2.419354838709677,8.906086432057375,0.0013,0.1465,0.3943,0.1388
Serbia,SRB,2009,28.0,6414.0448463847,9.0,22.5,2.5,8.76624537218137,0.0015,0.1515,0.3808,0.1287
Serbia,SRB,2010,29.0,5970.92660940072,8.6,23.0,2.674418604651163,8.694657405297567,0.0015,0.1501,0.3844,0.1329
Serbia,SRB,2012,39.9,6263.04086072815,4.7,28.6,6.085106382978723,8.74242110665041,0.0009,0.1406,0.4022,0.1433
Serbia,SRB,2013,39.4,7040.41812068781,4.7,28.2,6.0,8.8594228395316,0.0005,0.1339,0.4036,0.1394
Serbia,SRB,2014,40.4,6886.67809068704,4.3,28.6,6.651162790697675,8.837344112864798,0.0006,0.127,0.4212,0.162
Serbia,SRB,2015,40.5,5820.3215576888,4.4,29.2,6.636363636363636,8.669110789661225,0.0006,0.137,0.4066,0.1491
Serbia,SRB,2016,38.8,5982.37030126471,4.5,27.3,6.066666666666666,8.696572139859216,0.0005,0.1319,0.4177,0.161
Serbia,SRB,2017,36.1,6548.03653824187,5.2,25.5,4.903846153846153,8.78692051853683,0.0006,0.156,0.3734,0.1285
Serbia,SRB,2018,35.0,7559.86165747394,5.9,25.4,4.305084745762711,8.930608169730212,0.0015,0.1718,0.3533,0.1163
Serbia,SRB,2019,34.5,7755.632986437,6.4,26.0,4.0625,8.956174695288947,0.0016,0.1708,0.3786,0.1499
Serbia,SRB,2020,35.0,8098.70955668849,6.6,27.1,4.106060606060606,8.999460013979633,0.0016,0.1708,0.3786,0.1499
Serbia,SRB,2021,33.1,9680.52798074468,7.1,25.9,3.647887323943662,9.177871722248542,0.0017,0.1758,0.3798,0.1544
Serbia,SRB,2022,32.8,10024.8191112596,6.9,24.7,3.579710144927536,9.212819208247351,0.0016,0.1709,0.3865,0.1549
Seychelles,SYC,1999,42.8,8243.23610099084,5.7,34.0,5.964912280701754,9.017148276507772,0.0019,0.1228,0.5263,0.218
Seychelles,SYC,2006,42.8,12782.9938926475,5.8,33.7,5.810344827586207,9.455870964396452,0.0019,0.1213,0.5209,0.2061
Seychelles,SYC,2013,46.8,14821.2921476077,5.4,39.9,7.388888888888888,9.603820084496512,0.0017,0.109,0.602,0.3336
Seychelles,SYC,2018,32.1,18440.2340460932,7.1,23.9,3.3661971830985915,9.822290189334442,0.0027,0.1738,0.3865,0.0878
Sierra Leone,SLE,2003,40.2,413.817607346927,6.6,31.9,4.833333333333333,6.025425314785434,0.0022,0.1331,0.4898,0.1289
Sierra Leone,SLE,2011,34.0,761.146365577281,7.9,26.9,3.40506329113924,6.634825672583899,0.0026,0.1592,0.4295,0.1069
Sierra Leone,SLE,2018,35.7,845.914540460932,7.9,29.4,3.721518987341772,6.740418338500136,0.0025,0.1499,0.47,0.1502
Slovak Republic,SVK,1992,20.2,2959.33644860111,11.7,18.3,1.5641025641025643,7.9927203494177395,0.0052,0.2752,0.238,0.0564
Slovak Republic,SVK,1996,26.3,5247.70081044708,8.9,21.1,2.370786516853933,8.565545318794339,0.0045,0.2563,0.2551,0.0606
Slovak Republic,SVK,2004,27.1,10650.1290097126,8.7,22.1,2.540229885057472,9.27332728465224,0.0028,0.2233,0.3116,0.1019
Slovak Republic,SVK,2005,29.3,11641.5410321763,8.7,24.9,2.862068965517241,9.36233510360294,0.0041,0.2274,0.3079,0.0967
Slovak Republic,SVK,2006,25.8,13167.8954730379,9.3,21.8,2.344086021505376,9.485536984932573,0.0041,0.2263,0.3116,0.0978
Slovak Republic,SVK,2007,24.7,16110.4817265237,9.5,20.8,2.1894736842105265,9.687225378053173,0.0042,0.228,0.3081,0.0937
Slovak Republic,SVK,2008,26.0,18744.3192278346,9.2,21.4,2.3260869565217392,9.838646010977016,0.0042,0.2331,0.2998,0.0874
Slovak Republic,SVK,2009,27.2,16586.7527805228,8.6,21.8,2.5348837209302326,9.71635963048325,0.0043,0.2397,0.2986,0.0945
Slovak Republic,SVK,2010,27.3,16899.448680529,8.5,21.9,2.576470588235294,9.735036277925136,0.0038,0.2305,0.3207,0.1117
Slovak Republic,SVK,2011,26.5,18469.4354316836,8.7,21.0,2.413793103448276,9.823872505952078,0.0042,0.2348,0.3038,0.0955
Slovak Republic,SVK,2012,26.1,17516.9691054078,8.6,20.5,2.3837209302325584,9.770925353258123,0.0031,0.2388,0.2979,0.0946
Slovak Republic,SVK,2013,28.1,18312.7805149823,8.3,22.2,2.6746987951807224,9.81535448386639,0.0041,0.2317,0.3285,0.1178
Slovak Republic,SVK,2014,26.1,18770.9289896545,8.4,20.3,2.4166666666666665,9.840064621677833,0.0044,0.246,0.3017,0.1029
Slovak Republic,SVK,2015,26.5,16442.0760860018,8.5,20.9,2.4588235294117644,9.70759894324071,0.0043,0.2389,0.317,0.1116
Slovak Republic,SVK,2016,25.2,16636.0769133073,8.7,19.9,2.2873563218390807,9.719328924157434,0.0044,0.2449,0.2947,0.0911
Slovak Republic,SVK,2017,23.2,17645.5298716761,9.4,18.4,1.957446808510638,9.778237765223588,0.0045,0.2495,0.2747,0.0847
Slovak Republic,SVK,2018,25.0,19573.3717031314,8.8,19.6,2.227272727272727,9.881925334928212,0.0043,0.2415,0.275,0.0786
Slovak Republic,SVK,2019,23.2,19406.0589683582,9.5,18.8,1.9789473684210528,9.873340614246928,0.0044,0.2448,0.2678,0.0752
Slovak Republic,SVK,2020,24.2,19735.4858280801,9.1,19.0,2.087912087912088,9.890173605380973,0.0044,0.2448,0.2678,0.0752
Slovak Republic,SVK,2021,24.1,22123.3342114545,9.1,19.1,2.098901098901099,10.004388177163944,0.0044,0.2448,0.2678,0.0752
Slovak Republic,SVK,2022,24.1,21317.7943982363,8.4,18.2,2.1666666666666665,9.967297420687904,0.0044,0.2448,0.2678,0.0752
Slovak Republic,SVK,2023,23.8,24614.8734642794,9.1,18.8,2.065934065934066,10.111106151585115,0.0044,0.2448,0.2678,0.0752
Slovenia,SVN,1987,23.6,,10.4,20.4,1.9615384615384608,,0.0048,0.2725,0.2238,0.0426
Slovenia,SVN,1993,29.1,7254.58887417768,9.3,24.7,2.6559139784946235,8.889389495783956,0.004,0.2372,0.2665,0.0568
Slovenia,SVN,1997,24.1,10436.7260661871,10.1,19.9,1.9702970297029705,9.253086217062569,0.0041,0.236,0.2884,0.0693
Slovenia,SVN,1998,28.4,11131.5666628231,9.1,23.0,2.527472527472528,9.317540194725243,0.0038,0.2311,0.2897,0.0721
Slovenia,SVN,1999,24.0,11401.4906790909,10.1,19.9,1.9702970297029705,9.341499387157834,0.0038,0.2286,0.3001,0.0775
Slovenia,SVN,2002,29.1,11639.1297780477,8.7,23.0,2.6436781609195403,9.362127957154552,0.0039,0.2309,0.2923,0.0699
Slovenia,SVN,2003,30.9,14711.674874253,8.2,23.6,2.878048780487805,9.5963966666825,0.0038,0.2265,0.3014,0.0751
Slovenia,SVN,2004,24.8,17103.8297783905,9.8,20.6,2.1020408163265305,9.747057681063204,0.0039,0.2267,0.3018,0.0762
Slovenia,SVN,2005,24.6,17969.7095907161,9.9,20.6,2.080808080808081,9.796442818863271,0.0038,0.2232,0.3027,0.0747
Slovenia,SVN,2006,24.4,19563.005059144,10.0,20.3,2.03,9.88139556466906,0.0037,0.2219,0.3031,0.0779
Slovenia,SVN,2007,24.4,23725.1596001515,10.0,20.4,2.04,10.074291350543026,0.0037,0.224,0.3037,0.0815
Slovenia,SVN,2008,23.7,27461.9764165315,10.2,20.1,1.970588235294118,10.220557651113996,0.0038,0.2247,0.3041,0.0807
Slovenia,SVN,2009,24.8,24501.7897290425,9.9,20.6,2.080808080808081,10.106501444029783,0.0039,0.2272,0.2978,0.0713
Slovenia,SVN,2010,24.9,23329.8417691156,9.7,20.7,2.134020618556701,10.05748858269996,0.0038,0.2256,0.2985,0.0717
Slovenia,SVN,2011,24.9,24940.6284841605,9.7,20.8,2.144329896907217,10.124253418762567,0.0039,0.2291,0.2926,0.0702
Slovenia,SVN,2012,25.6,22442.1417859955,9.4,21.1,2.24468085106383,10.01869580009076,0.0036,0.2236,0.2947,0.0693
Slovenia,SVN,2013,26.2,23236.9655321695,9.2,21.4,2.3260869565217392,10.053499631535798,0.0036,0.224,0.293,0.0705
Slovenia,SVN,2014,25.7,24013.0682060959,9.4,21.2,2.25531914893617,10.086353469726404,0.0037,0.2223,0.2996,0.0782
Slovenia,SVN,2015,25.4,20697.2748530619,9.6,21.0,2.1875,9.937757320976354,0.0037,0.2255,0.2902,0.0711
Slovenia,SVN,2016,24.8,21447.8377796036,9.7,20.6,2.123711340206186,9.973379116459537,0.0039,0.2249,0.2939,0.0738
Slovenia,SVN,2017,24.2,23303.077705959,10.0,20.4,2.04,10.056340721215133,0.004,0.2285,0.2947,0.0795
Slovenia,SVN,2018,24.6,25888.0481065655,10.1,21.0,2.0792079207920797,10.161536678113812,0.0041,0.2307,0.296,0.0804
Slovenia,SVN,2019,24.4,25814.1687167572,10.1,20.7,2.049504950495049,10.158678795236376,0.0041,0.2307,0.2957,0.08
Slovenia,SVN,2020,24.0,25392.0651093612,10.3,20.5,1.990291262135922,10.142192006931191,0.0041,0.2307,0.2957,0.08
Slovenia,SVN,2021,24.3,29192.8401933019,10.2,20.6,2.0196078431372557,10.281678759330694,0.0041,0.2307,0.2957,0.08
Slovenia,SVN,2022,24.3,28360.3041467268,10.2,20.7,2.0294117647058822,10.252745705085273,0.0041,0.2309,0.2961,0.0801
Slovenia,SVN,2023,24.7,32660.4753581346,10.0,20.6,2.06,10.393920921168524,0.0041,0.2291,0.2967,0.0796
Solomon Islands,SLB,2005,46.1,1144.49233397681,5.0,35.7,7.140000000000001,7.042716441228476,0.0024,0.1857,0.4326,0.1464
Solomon Islands,SLB,2012,37.1,2066.25738638356,7.0,29.2,4.171428571428572,7.633494223906127,0.0021,0.1645,0.4737,0.1622
South Africa,ZAF,1993,59.3,3399.64009566241,2.9,46.7,16.10344827586207,8.131424850784361,0.0026,0.1389,0.4635,0.1058
South Africa,ZAF,2000,57.8,3217.84693448467,3.1,44.9,14.483870967741934,8.076467761002995,0.0017,0.1025,0.5358,0.1546
South Africa,ZAF,2005,64.8,5836.87663325127,2.6,54.2,20.846153846153847,8.671951109679986,0.0019,0.1016,0.5906,0.1834
South Africa,ZAF,2008,63.0,6184.75474328399,2.6,51.3,19.73076923076923,8.729842630569712,0.0015,0.0874,0.6006,0.1976
South Africa,ZAF,2010,63.4,7973.47195771517,2.5,51.3,20.52,8.98387530524639,0.0013,0.0789,0.6143000000000001,0.1877
South Africa,ZAF,2014,63.0,6856.73137092522,2.4,50.5,21.041666666666668,8.832986130627399,0.0008,0.0581,0.6541,0.1931
South Sudan,SSD,2009,46.3,1323.22068747862,3.9,33.2,8.512820512820515,7.187823958577848,0.0015,0.1097,0.4939,0.1421
South Sudan,SSD,2016,44.0,1323.22068747862,4.9,33.0,6.73469387755102,7.187823958577848,0.0018,0.1191,0.5001,0.1552
Spain,ESP,1980,34.5,6204.14321544225,7.0,25.9,3.7,8.732972608401726,0.0034,0.2031,0.3493,0.1136
Spain,ESP,1985,34.4,4696.29879620729,7.3,26.4,3.616438356164384,8.454529987296224,0.0034,0.1999,0.3517,0.1097
Spain,ESP,1990,32.0,13795.0159385128,7.8,24.5,3.141025641025641,9.532062642034033,0.0031,0.1894,0.367,0.1168
Spain,ESP,1993,35.7,13330.3798192211,6.5,26.2,4.030769230769231,9.497800906331792,0.0033,0.199,0.3468,0.1099
Spain,ESP,1994,35.1,13405.704414883,6.6,25.6,3.8787878787878793,9.503435597956566,0.0032,0.1959,0.3524,0.1138
Spain,ESP,1995,35.7,15460.9110266653,6.5,26.5,4.076923076923077,9.64607024839134,0.0031,0.1931,0.3552,0.1167
Spain,ESP,1996,36.5,16100.6215831114,6.1,26.3,4.311475409836066,9.68661315787397,0.0032,0.1952,0.3537,0.1152
Spain,ESP,1997,35.3,14722.3717633536,6.6,25.9,3.924242424242424,9.597123504531416,0.0033,0.2012,0.343,0.1097
Spain,ESP,1998,34.6,15382.3348573373,6.7,25.5,3.805970149253731,9.640975042807776,0.0033,0.199,0.3439,0.1099
Spain,ESP,1999,33.8,15707.9473068138,7.2,25.4,3.5277777777777777,9.661922061147695,0.0033,0.1971,0.3465,0.1118
Spain,ESP,2000,34.1,14743.2671031455,7.0,25.4,3.628571428571429,9.598541789971568,0.0034,0.2024,0.3424,0.1101
Spain,ESP,2003,31.8,21522.0170990262,7.2,24.0,3.333333333333333,9.9768317412506,0.0034,0.2034,0.342,0.111
Spain,ESP,2004,33.3,24925.0267844576,6.9,24.8,3.5942028985507246,10.123627669431572,0.0035,0.2045,0.3403,0.1098
Spain,ESP,2005,32.4,26450.9530130382,7.0,24.3,3.4714285714285715,10.183047467376038,0.0034,0.2061,0.3371,0.1082
Spain,ESP,2006,33.5,28421.686527407,6.7,24.9,3.716417910447761,10.25490774286739,0.0035,0.2059,0.3468,0.113
Spain,ESP,2007,34.1,32652.015594702,6.7,25.6,3.82089552238806,10.393661866174403,0.0035,0.2046,0.3457,0.1133
Spain,ESP,2008,34.2,35603.248328071,6.6,25.6,3.8787878787878793,10.480192157848068,0.0034,0.2036,0.348,0.1163
Spain,ESP,2009,34.9,32279.8208476151,6.3,25.9,4.111111111111111,10.382197572418518,0.0034,0.1995,0.3588,0.1262
Spain,ESP,2010,35.2,30658.7422282912,6.3,26.0,4.126984126984127,10.330673128371387,0.0035,0.2062,0.3433,0.1154
Spain,ESP,2011,35.7,31824.6219134777,6.0,25.9,4.316666666666666,10.367995543181516,0.0034,0.2065,0.3406,0.1135
Spain,ESP,2012,35.4,28456.4438151477,6.1,25.8,4.229508196721312,10.25612991004686,0.0034,0.2087,0.3464,0.1213
Spain,ESP,2013,36.2,29228.846559842,5.7,25.9,4.543859649122807,10.28291139649337,0.0034,0.2062,0.3469,0.1204
Spain,ESP,2014,36.1,29707.765509467,5.7,26.0,4.56140350877193,10.299163755580002,0.0033,0.2054,0.3488,0.1214
Spain,ESP,2015,36.2,25982.4416197775,5.8,26.2,4.517241379310345,10.16517626655454,0.0033,0.2037,0.3532,0.1264
Spain,ESP,2016,35.8,26755.6061149398,5.8,25.8,4.448275862068966,10.19449930475678,0.0033,0.2023,0.3511,0.127
Spain,ESP,2017,34.7,28381.3425596906,6.2,25.4,4.096774193548387,10.253487256138124,0.0035,0.2063,0.3507,0.1271
Spain,ESP,2018,34.7,30602.4212881113,6.2,25.3,4.080645161290323,10.328834411872553,0.0036,0.2107,0.3465,0.1254
Spain,ESP,2019,34.3,29786.5245689007,6.2,24.9,4.016129032258064,10.301811374547729,0.0037,0.2122,0.3412,0.1204
Spain,ESP,2020,34.9,27233.9426461608,6.0,25.0,4.166666666666667,10.21221936571773,0.0037,0.2122,0.3412,0.1204
Spain,ESP,2021,33.9,30799.4775937775,6.4,24.7,3.859375,10.335253007576831,0.0036,0.2122,0.3427,0.1227
Spain,ESP,2022,33.6,30319.4987196616,6.6,24.8,3.757575757575758,10.319546306626943,0.0036,0.2133,0.3425,0.1247
Spain,ESP,2023,33.4,33493.2225409111,6.5,24.5,3.769230769230769,10.419098385133672,0.0036,0.2136,0.3397,0.1212
Sri Lanka,LKA,1985,32.5,384.611537689196,8.3,26.4,3.1807228915662646,5.9522338318965895,0.0028,0.1665,0.4223,0.1477
Sri Lanka,LKA,1990,32.4,491.213686238493,8.7,27.5,3.160919540229885,6.196879239308152,0.0028,0.1635,0.4462,0.1767
Sri Lanka,LKA,1995,35.4,741.838255293455,8.0,29.0,3.625,6.609131234625535,0.0026,0.1523,0.453,0.1616
Sri Lanka,LKA,2002,40.2,834.936014905338,7.0,32.7,4.671428571428572,6.727355093058832,0.0021,0.1264,0.5058,0.2079
Sri Lanka,LKA,2006,39.7,1388.89739119932,7.0,32.3,4.614285714285714,7.236265467598947,0.0021,0.1307,0.4968,0.2128
Sri Lanka,LKA,2009,36.1,2026.65939950702,7.8,29.6,3.794871794871795,7.614144100516111,0.0025,0.1484,0.4642,0.1856
Sri Lanka,LKA,2012,38.7,3327.77613691283,7.3,31.9,4.36986301369863,8.110059533125968,0.0023,0.1396,0.4866,0.2057
Sri Lanka,LKA,2016,39.3,4149.19190775593,7.1,32.6,4.591549295774648,8.330668873241477,0.0024,0.1414,0.4898,0.2047
Sri Lanka,LKA,2019,37.7,4081.94772722003,7.4,30.8,4.162162162162162,8.314329537609215,0.0024,0.1413,0.4898,0.2047
St. Lucia,LCA,1995,42.6,5147.92024022295,5.2,32.5,6.25,8.54634807524381,0.0008,0.0804,0.554,0.2252
St. Lucia,LCA,2015,43.7,10334.9860823918,5.5,34.1,6.2,9.243290125466851,0.0011,0.1141,0.5099,0.2119
Sudan,SDN,2009,35.4,1178.22180175781,6.8,26.7,3.926470588235294,7.071761633209213,0.0024,0.1554,0.4251,0.113
Sudan,SDN,2014,34.2,1275.43835449219,7.8,27.8,3.5641025641025643,7.151045205949145,0.0026,0.1577,0.4504,0.1536
Suriname,SUR,1999,57.5,1898.1801816053,1.2,42.0,35.0,7.548650907016717,0.0001,0.0839,0.5541,0.2227
Suriname,SUR,2022,39.2,6084.43876736445,5.9,30.1,5.101694915254237,8.71348976901752,0.0002,0.1014,0.5214,0.2199
