Year,Bottom10_income_share,Bottom50_income_share,Top10_income_share,Top1_income_share,Country Code
2009,0.0009,0.0857,0.5366000000000001,0.2131,KNA
2010,0.0009,0.086,0.5355,0.2121,KNA
2011,0.0009,0.0917,0.5303,0.212,KNA
2012,0.001,0.0974,0.5252,0.212,KNA
2013,0.001,0.103,0.52,0.212,KNA
2014,0.001,0.1086,0.515,0.212,KNA
2015,0.0011,0.1141,0.5099,0.2119,KNA
2016,0.0011,0.1197,0.5049,0.2119,KNA
2017,0.0012,0.1251,0.4999,0.2119,KNA
2018,0.0012,0.1306,0.4950000000000001,0.2118,KNA
2019,0.0012,0.136,0.4901,0.2118,KNA
2020,0.0013,0.1413,0.4852,0.2118,KNA
2021,0.0013,0.1413,0.4852,0.2118,KNA
2022,0.0013,0.1413,0.4852,0.2118,KNA
2023,0.0013,0.1413,0.4852,0.2118,KNA
2024,0.0013,0.1413,0.4852,0.2118,KNA
1980,0.0032,0.1832,0.3819,0.1188,PRK
1981,0.0032,0.1832,0.3819,0.1188,PRK
1982,0.0032,0.1832,0.3819,0.1188,PRK
1983,0.0032,0.1832,0.3819,0.1188,PRK
1984,0.0032,0.1832,0.3819,0.1188,PRK
1985,0.0032,0.1832,0.3819,0.1188,PRK
1986,0.0032,0.1832,0.3819,0.1188,PRK
1987,0.0032,0.1832,0.3819,0.1188,PRK
1988,0.0032,0.1832,0.3819,0.1188,PRK
1989,0.0032,0.1832,0.3819,0.1188,PRK
1990,0.0032,0.1832,0.3819,0.1188,PRK
1991,0.0031,0.1772,0.3851,0.1199,PRK
1992,0.003,0.1728,0.3911,0.122,PRK
1993,0.0029,0.1684,0.3979,0.1246,PRK
1994,0.0028,0.1665,0.4008,0.1263,PRK
1995,0.0029,0.1684,0.3991,0.1258,PRK
1996,0.0029,0.1714,0.3994,0.1273,PRK
1997,0.0029,0.1716,0.3997,0.1274,PRK
1998,0.0029,0.172,0.4016,0.1289,PRK
1999,0.0028,0.1678,0.4052,0.1291,PRK
2000,0.0026,0.1607,0.4123,0.132,PRK
2001,0.0025,0.1567,0.4174,0.1348,PRK
2002,0.0024,0.1497,0.4336,0.1429,PRK
2003,0.0024,0.1482,0.4342,0.1439,PRK
2004,0.0024,0.1484,0.4354,0.1465,PRK
2005,0.0023,0.1473,0.4352,0.147,PRK
2006,0.0024,0.1493,0.4322,0.1487,PRK
2007,0.0024,0.1489,0.435,0.1525,PRK
2008,0.0024,0.1487,0.4364,0.1535,PRK
2009,0.0022,0.144,0.4467,0.165,PRK
2010,0.0021,0.1403,0.4526,0.1681,PRK
2011,0.0022,0.1457,0.4438,0.1572,PRK
2012,0.0023,0.1511,0.429,0.1467,PRK
2013,0.0023,0.1498,0.4299,0.1457,PRK
2014,0.0024,0.1524,0.4242,0.1441,PRK
2015,0.0023,0.1518,0.4256,0.1465,PRK
2016,0.0023,0.1512,0.4266,0.1476,PRK
2017,0.0023,0.1512,0.4267,0.1476,PRK
2018,0.0023,0.1512,0.4267,0.1476,PRK
2019,0.0023,0.1512,0.4267,0.1476,PRK
2020,0.0023,0.1512,0.4267,0.1476,PRK
2021,0.0023,0.1512,0.4267,0.1476,PRK
2022,0.0023,0.1512,0.4267,0.1476,PRK
2023,0.0023,0.1512,0.4267,0.1476,PRK
2024,0.0023,0.1512,0.4267,0.1476,PRK
1965,0.0134,0.2191,0.3395,0.1009,KOR
1966,0.0142,0.2214,0.3361,0.0968,KOR
1967,0.0149,0.2229,0.3347,0.0954,KOR
1968,0.0156,0.2243,0.3338,0.0948,KOR
1969,0.0164,0.2266,0.3303,0.0905,KOR
1970,0.0108,0.2065,0.3615,0.1157,KOR
1971,0.0178,0.2295,0.3281,0.0887,KOR
1972,0.0184,0.2306,0.3278,0.0888,KOR
1973,0.0192,0.2332,0.3234,0.0833,KOR
1974,0.0199,0.2346,0.3225,0.0826,KOR
1975,0.0206,0.2358,0.322,0.0825,KOR
1976,0.0214,0.2383,0.3178,0.0774,KOR
1977,0.0221,0.2397,0.3171,0.077,KOR
1978,0.0227,0.2409,0.3165,0.0767,KOR
1979,0.0235,0.243,0.3136,0.0733,KOR
1980,0.004,0.2238,0.3224,0.0764,KOR
1981,0.004,0.2238,0.3224,0.0764,KOR
1982,0.004,0.2238,0.3224,0.0764,KOR
1983,0.0032,0.2434,0.3143,0.0755,KOR
1984,0.0033,0.2473,0.3127,0.0762,KOR
1985,0.0034,0.2514,0.311,0.0769,KOR
1986,0.0034,0.2554,0.3093,0.0775,KOR
1987,0.0035,0.2596,0.3074,0.0782,KOR
1988,0.0036,0.2638,0.3055,0.0789,KOR
1989,0.0049,0.2564,0.3084,0.0809,KOR
1990,0.005,0.2596,0.3067,0.0818,KOR
1991,0.0051,0.2547,0.3084,0.0836,KOR
1992,0.0047,0.2748,0.2912,0.0752,KOR
1993,0.0051,0.264,0.2863,0.0705,KOR
1994,0.0037,0.2752,0.2726,0.0642,KOR
1995,0.0037,0.2747,0.2634,0.0594,KOR
1996,0.0047,0.2583,0.2594,0.0562,KOR
1997,0.0036,0.2668,0.2611,0.0575,KOR
1998,0.0034,0.2596,0.2682,0.0601,KOR
1999,0.0033,0.2527,0.275,0.0628,KOR
2000,0.0037,0.2298,0.2877,0.0671,KOR
2001,0.0031,0.2395,0.2925,0.0732,KOR
2002,0.003,0.2331,0.3031,0.0816,KOR
2003,0.0029,0.227,0.3135,0.0909,KOR
2004,0.0029,0.221,0.3237,0.1013,KOR
2005,0.0028,0.2152,0.3336,0.1128,KOR
2006,0.0033,0.2038,0.3459,0.1266,KOR
2007,0.0031,0.1969,0.3565,0.1367,KOR
2008,0.0032,0.1939,0.363,0.1439,KOR
2009,0.0033,0.1992,0.3605,0.1485,KOR
2010,0.0032,0.1947,0.3837,0.1681,KOR
2011,0.0033,0.198,0.3777,0.1701,KOR
2012,0.0034,0.2019,0.3734,0.1695,KOR
2013,0.0034,0.2048,0.357,0.1377,KOR
2014,0.0034,0.2032,0.3607,0.1478,KOR
2015,0.0033,0.2019,0.3694,0.1585,KOR
2016,0.0028,0.181,0.377,0.1588,KOR
2017,0.0027,0.176,0.385,0.1639,KOR
2018,0.0027,0.1772,0.3821,0.157,KOR
2019,0.0026,0.177,0.3677,0.134,KOR
2020,0.0028,0.1754,0.3739,0.1343,KOR
2021,0.0027,0.1749,0.3831,0.1398,KOR
2022,0.0027,0.1763,0.3776,0.1411,KOR
2023,0.0027,0.1763,0.3776,0.1411,KOR
2024,0.0027,0.1763,0.3776,0.1411,KOR
1980,0.0018,0.1106,0.5468000000000001,0.211,KWT
1981,0.0018,0.1106,0.5468000000000001,0.211,KWT
1982,0.0018,0.1106,0.5468000000000001,0.211,KWT
1983,0.0018,0.1106,0.5468000000000001,0.211,KWT
1984,0.0018,0.1106,0.5468000000000001,0.211,KWT
1985,0.0018,0.1106,0.5468000000000001,0.211,KWT
1986,0.0018,0.1106,0.5468000000000001,0.211,KWT
1987,0.0018,0.1106,0.5468000000000001,0.211,KWT
1988,0.0018,0.1106,0.5468000000000001,0.211,KWT
1989,0.0018,0.1106,0.5468000000000001,0.211,KWT
1990,0.0018,0.1106,0.5468000000000001,0.211,KWT
1991,0.0018,0.1106,0.5468000000000001,0.211,KWT
1992,0.0018,0.1106,0.5468000000000001,0.211,KWT
1993,0.0018,0.1106,0.5468000000000001,0.211,KWT
1994,0.0018,0.1106,0.5468000000000001,0.211,KWT
1995,0.0018,0.1106,0.5468000000000001,0.211,KWT
1996,0.0018,0.1106,0.5468000000000001,0.211,KWT
1997,0.0018,0.1106,0.5468000000000001,0.211,KWT
1998,0.0018,0.1106,0.5468000000000001,0.211,KWT
1999,0.0018,0.1106,0.5468000000000001,0.211,KWT
2000,0.0018,0.1106,0.5468000000000001,0.211,KWT
2001,0.0018,0.1106,0.5468000000000001,0.211,KWT
2002,0.0018,0.1106,0.5468000000000001,0.211,KWT
2003,0.0018,0.1106,0.5468000000000001,0.211,KWT
2004,0.0018,0.1106,0.5468000000000001,0.211,KWT
2005,0.0018,0.1106,0.5468000000000001,0.211,KWT
2006,0.0018,0.1106,0.5468000000000001,0.211,KWT
2007,0.0018,0.1106,0.5468000000000001,0.211,KWT
2008,0.0019,0.1118,0.5458000000000001,0.2091,KWT
2009,0.0019,0.113,0.5447000000000001,0.207,KWT
2010,0.002,0.1144,0.5435,0.2046,KWT
2011,0.002,0.116,0.5421,0.2019,KWT
2012,0.0021,0.1177,0.5406000000000001,0.199,KWT
2013,0.0022,0.1197,0.5389,0.1956,KWT
2014,0.0031,0.1632,0.454,0.1773,KWT
2015,0.0031,0.1632,0.454,0.1773,KWT
2016,0.0031,0.1632,0.454,0.1773,KWT
2017,0.0031,0.1632,0.454,0.1773,KWT
2018,0.0031,0.1632,0.454,0.1773,KWT
2019,0.0031,0.1632,0.454,0.1773,KWT
2020,0.0031,0.1632,0.454,0.1773,KWT
2021,0.0031,0.1632,0.454,0.1773,KWT
2022,0.0031,0.1632,0.454,0.1773,KWT
2023,0.0031,0.1632,0.454,0.1773,KWT
2024,0.0031,0.1632,0.454,0.1773,KWT
1980,0.0009,0.0819,0.5594,0.2375,CYM
1981,0.0009,0.0816,0.5593,0.2364,CYM
1982,0.0009,0.0813,0.5593,0.2353,CYM
1983,0.0009,0.081,0.5593,0.2342,CYM
1984,0.0009,0.0807,0.5592,0.2331,CYM
1985,0.0009,0.0803,0.5592,0.2319,CYM
1986,0.0009,0.08,0.5592,0.2307,CYM
1987,0.0009,0.0796,0.5591,0.2295,CYM
1988,0.0009,0.0793,0.5591,0.2283,CYM
1989,0.0008,0.0789,0.5591,0.227,CYM
1990,0.0008,0.0785,0.559,0.2258,CYM
1991,0.0008,0.0789,0.558,0.2257,CYM
1992,0.0008,0.0793,0.557,0.2255,CYM
1993,0.0008,0.0797,0.556,0.2254,CYM
1994,0.0008,0.08,0.555,0.2253,CYM
1995,0.0008,0.0804,0.554,0.2252,CYM
1996,0.0008,0.0807,0.5531,0.2251,CYM
1997,0.0008,0.0811,0.5521,0.225,CYM
1998,0.0008,0.0814,0.5512,0.2249,CYM
1999,0.0008,0.0818,0.5503,0.2248,CYM
2000,0.0008,0.0821,0.5494,0.2247,CYM
2001,0.0008,0.0826,0.5477000000000001,0.2231,CYM
2002,0.0008,0.083,0.546,0.2216,CYM
2003,0.0008,0.0835,0.5445,0.2202,CYM
2004,0.0008,0.0839,0.543,0.2189,CYM
2005,0.0008,0.0843,0.5416000000000001,0.2176,CYM
2006,0.0009,0.0846,0.5403,0.2164,CYM
2007,0.0009,0.085,0.539,0.2153,CYM
2008,0.0009,0.0853,0.5378000000000001,0.2142,CYM
2009,0.0009,0.0857,0.5366000000000001,0.2131,CYM
2010,0.0009,0.086,0.5355,0.2121,CYM
2011,0.0009,0.0917,0.5303,0.212,CYM
2012,0.001,0.0974,0.5252,0.212,CYM
2013,0.001,0.103,0.52,0.212,CYM
2014,0.001,0.1086,0.515,0.212,CYM
2015,0.0011,0.1141,0.5099,0.2119,CYM
2016,0.0011,0.1197,0.5049,0.2119,CYM
2017,0.0012,0.1251,0.4999,0.2119,CYM
2018,0.0012,0.1306,0.4950000000000001,0.2118,CYM
2019,0.0012,0.136,0.4901,0.2118,CYM
2020,0.0013,0.1413,0.4852,0.2118,CYM
2021,0.0013,0.1413,0.4852,0.2118,CYM
2022,0.0013,0.1413,0.4852,0.2118,CYM
2023,0.0013,0.1413,0.4852,0.2118,CYM
2024,0.0013,0.1413,0.4852,0.2118,CYM
1980,0.0052,0.2773,0.2472,0.0406,KAZ
1981,0.0052,0.2771,0.2472,0.0422,KAZ
1982,0.0052,0.2769,0.2471,0.0438,KAZ
1983,0.0052,0.2767,0.2471,0.0454,KAZ
1984,0.0052,0.2765,0.2471,0.0469,KAZ
1985,0.0052,0.2762,0.2471,0.0484,KAZ
1986,0.0052,0.2761,0.2468,0.05,KAZ
1987,0.0052,0.276,0.2466,0.0515,KAZ
1988,0.0051,0.2758,0.2464,0.053,KAZ
1989,0.0051,0.2738,0.2457,0.0559,KAZ
1990,0.0056,0.2837,0.2395,0.0745,KAZ
1991,0.0049,0.2547,0.2769,0.085,KAZ
1992,0.0041,0.2254,0.3146,0.0957,KAZ
1993,0.0034,0.1956,0.3529,0.1064,KAZ
1994,0.0032,0.1892,0.3621,0.1039,KAZ
1995,0.0029,0.172,0.3861,0.114,KAZ
1996,0.0025,0.1562,0.4082,0.1228,KAZ
1997,0.0025,0.1538,0.4141,0.1286,KAZ
1998,0.0023,0.1466,0.426,0.1408,KAZ
1999,0.0023,0.1467,0.428,0.1427,KAZ
2000,0.0023,0.145,0.4321,0.1469,KAZ
2001,0.0022,0.1422,0.4374,0.1522,KAZ
2002,0.0022,0.1394,0.4437,0.1618,KAZ
2003,0.0023,0.1464,0.4289,0.1511,KAZ
2004,0.0029,0.1754,0.3976,0.1288,KAZ
2005,0.0027,0.1614,0.4201,0.1558,KAZ
2006,0.0027,0.1605,0.4257,0.1659,KAZ
2007,0.0029,0.171,0.4096,0.1518,KAZ
2008,0.0028,0.1651,0.4119,0.151,KAZ
2009,0.0026,0.1565,0.4182,0.1567,KAZ
2010,0.0027,0.1601,0.4138,0.1518,KAZ
2011,0.003,0.1729,0.3948,0.1379,KAZ
2012,0.0029,0.1698,0.3972,0.1397,KAZ
2013,0.0029,0.1715,0.3974,0.1418,KAZ
2014,0.0032,0.1815,0.3879,0.1384,KAZ
2015,0.0035,0.1943,0.373,0.1271,KAZ
2016,0.0029,0.1671,0.4047,0.1461,KAZ
2017,0.0028,0.1656,0.4077,0.148,KAZ
2018,0.0028,0.1644,0.412,0.1488,KAZ
2019,0.0028,0.1644,0.412,0.1488,KAZ
2020,0.0028,0.1644,0.412,0.1488,KAZ
2021,0.0028,0.1644,0.412,0.1488,KAZ
2022,0.0028,0.1644,0.412,0.1488,KAZ
2023,0.0028,0.1644,0.412,0.1488,KAZ
2024,0.0028,0.1644,0.412,0.1488,KAZ
1980,0.0024,0.1427,0.4568,0.1706,LAO
1981,0.0024,0.1427,0.4568,0.1706,LAO
1982,0.0024,0.1427,0.4568,0.1706,LAO
1983,0.0024,0.1427,0.4568,0.1706,LAO
1984,0.0024,0.1427,0.4568,0.1706,LAO
1985,0.0024,0.1427,0.4568,0.1706,LAO
1986,0.0024,0.1427,0.4568,0.1706,LAO
1987,0.0024,0.1427,0.4568,0.1706,LAO
1988,0.0024,0.1427,0.4568,0.1706,LAO
1989,0.0024,0.1427,0.4568,0.1706,LAO
1990,0.0024,0.1427,0.4568,0.1706,LAO
1991,0.0024,0.1427,0.4568,0.1706,LAO
1992,0.0024,0.1427,0.4568,0.1706,LAO
1993,0.0024,0.1423,0.4608,0.176,LAO
1994,0.0023,0.1412,0.4651,0.1815,LAO
1995,0.0023,0.1407,0.4685,0.186,LAO
1996,0.0023,0.1408,0.4712,0.1897,LAO
1997,0.0023,0.1405,0.474,0.1933,LAO
1998,0.0023,0.1417,0.4697,0.1897,LAO
1999,0.0024,0.143,0.4655,0.1862,LAO
2000,0.0023,0.1411,0.4644,0.1856,LAO
2001,0.0023,0.1406,0.4623,0.184,LAO
2002,0.0023,0.1424,0.4578,0.1801,LAO
2003,0.0024,0.1426,0.4598,0.1815,LAO
2004,0.0023,0.1407,0.4637,0.1847,LAO
2005,0.0023,0.1402,0.466,0.1865,LAO
2006,0.0023,0.1402,0.4677,0.1877,LAO
2007,0.0023,0.1396,0.4699,0.1894,LAO
2008,0.0023,0.1398,0.4668,0.1853,LAO
2009,0.0023,0.1387,0.4654,0.1831,LAO
2010,0.0023,0.1387,0.4633,0.1802,LAO
2011,0.0023,0.1395,0.4607,0.177,LAO
2012,0.0023,0.141,0.4575,0.1732,LAO
2013,0.0023,0.1385,0.4629,0.1782,LAO
2014,0.0022,0.1354,0.4685,0.1836,LAO
2015,0.0022,0.1336,0.4726,0.1874,LAO
2016,0.0021,0.1315,0.4768,0.1913,LAO
2017,0.0021,0.13,0.4801,0.1944,LAO
2018,0.0021,0.1289,0.483,0.1971,LAO
2019,0.0021,0.1289,0.483,0.1971,LAO
2020,0.0021,0.1289,0.483,0.1971,LAO
2021,0.0021,0.1289,0.483,0.1971,LAO
2022,0.0021,0.1289,0.483,0.1971,LAO
2023,0.0021,0.1289,0.483,0.1971,LAO
2024,0.0021,0.1289,0.483,0.1971,LAO
1980,0.002,0.1218,0.5111,0.2041,LBN
1981,0.002,0.1218,0.5111,0.2041,LBN
1982,0.002,0.1218,0.5111,0.2041,LBN
1983,0.002,0.1218,0.5111,0.2041,LBN
1984,0.002,0.1218,0.5111,0.2041,LBN
1985,0.002,0.1218,0.5111,0.2041,LBN
1986,0.002,0.1218,0.5111,0.2041,LBN
1987,0.002,0.1218,0.5111,0.2041,LBN
1988,0.002,0.1218,0.5111,0.2041,LBN
1989,0.002,0.1218,0.5111,0.2041,LBN
1990,0.002,0.1218,0.5111,0.2041,LBN
1991,0.002,0.1218,0.5111,0.2041,LBN
1992,0.002,0.1218,0.5111,0.2041,LBN
1993,0.002,0.1218,0.5111,0.2041,LBN
1994,0.002,0.1218,0.5111,0.2041,LBN
1995,0.002,0.1218,0.5111,0.2041,LBN
1996,0.002,0.1218,0.5111,0.2041,LBN
1997,0.002,0.1218,0.5111,0.2041,LBN
1998,0.002,0.1218,0.5111,0.2041,LBN
1999,0.002,0.1218,0.5111,0.2041,LBN
2000,0.002,0.1218,0.5111,0.2041,LBN
2001,0.002,0.1218,0.5111,0.2041,LBN
2002,0.002,0.1218,0.5111,0.2041,LBN
2003,0.002,0.1218,0.5111,0.2041,LBN
2004,0.002,0.1218,0.5111,0.2041,LBN
2005,0.002,0.1218,0.5111,0.2041,LBN
2006,0.002,0.1221,0.5076,0.2035,LBN
2007,0.0016,0.1034,0.5531,0.2209,LBN
2008,0.0016,0.1033,0.557,0.2204,LBN
2009,0.0017,0.1096,0.5453,0.2057,LBN
2010,0.0017,0.1064,0.5529000000000001,0.2104,LBN
2011,0.0016,0.1041,0.5571,0.2151,LBN
2012,0.0016,0.1016,0.5630000000000001,0.2185,LBN
2013,0.0017,0.1052,0.5596,0.2115,LBN
2014,0.0017,0.1055,0.5557,0.214,LBN
2015,0.0016,0.1061,0.5509000000000001,0.2128,LBN
2016,0.0016,0.1068,0.5457000000000001,0.2115,LBN
2017,0.0016,0.1075,0.5404,0.2102,LBN
2018,0.0015,0.1083,0.5348,0.2088,LBN
2019,0.0015,0.1091,0.5289,0.2073,LBN
2020,0.0015,0.1099,0.5227,0.2058,LBN
2021,0.0014,0.1108,0.5161,0.2041,LBN
2022,0.0014,0.1118,0.5093,0.2024,LBN
2023,0.0013,0.1127,0.502,0.2006,LBN
2024,0.0013,0.1136,0.4944,0.1988,LBN
1980,0.0009,0.0819,0.5594,0.2375,LCA
1981,0.0009,0.0816,0.5593,0.2364,LCA
1982,0.0009,0.0813,0.5593,0.2353,LCA
1983,0.0009,0.081,0.5593,0.2342,LCA
1984,0.0009,0.0807,0.5592,0.2331,LCA
1985,0.0009,0.0803,0.5592,0.2319,LCA
1986,0.0009,0.08,0.5592,0.2307,LCA
1987,0.0009,0.0796,0.5591,0.2295,LCA
1988,0.0009,0.0793,0.5591,0.2283,LCA
1989,0.0008,0.0789,0.5591,0.227,LCA
1990,0.0008,0.0785,0.559,0.2258,LCA
1991,0.0008,0.0789,0.558,0.2257,LCA
1992,0.0008,0.0793,0.557,0.2255,LCA
1993,0.0008,0.0797,0.556,0.2254,LCA
1994,0.0008,0.08,0.555,0.2253,LCA
1995,0.0008,0.0804,0.554,0.2252,LCA
1996,0.0008,0.0807,0.5531,0.2251,LCA
1997,0.0008,0.0811,0.5521,0.225,LCA
1998,0.0008,0.0814,0.5512,0.2249,LCA
1999,0.0008,0.0818,0.5503,0.2248,LCA
2000,0.0008,0.0821,0.5494,0.2247,LCA
2001,0.0008,0.0826,0.5477000000000001,0.2231,LCA
2002,0.0008,0.083,0.546,0.2216,LCA
2003,0.0008,0.0835,0.5445,0.2202,LCA
2004,0.0008,0.0839,0.543,0.2189,LCA
2005,0.0008,0.0843,0.5416000000000001,0.2176,LCA
2006,0.0009,0.0846,0.5403,0.2164,LCA
2007,0.0009,0.085,0.539,0.2153,LCA
2008,0.0009,0.0853,0.5378000000000001,0.2142,LCA
2009,0.0009,0.0857,0.5366000000000001,0.2131,LCA
2010,0.0009,0.086,0.5355,0.2121,LCA
2011,0.0009,0.0917,0.5303,0.212,LCA
2012,0.001,0.0974,0.5252,0.212,LCA
2013,0.001,0.103,0.52,0.212,LCA
2014,0.001,0.1086,0.515,0.212,LCA
2015,0.0011,0.1141,0.5099,0.2119,LCA
2016,0.0011,0.1197,0.5049,0.2119,LCA
2017,0.0012,0.1251,0.4999,0.2119,LCA
2018,0.0012,0.1306,0.4950000000000001,0.2118,LCA
2019,0.0012,0.136,0.4901,0.2118,LCA
2020,0.0013,0.1413,0.4852,0.2118,LCA
2021,0.0013,0.1413,0.4852,0.2118,LCA
2022,0.0013,0.1413,0.4852,0.2118,LCA
2023,0.0013,0.1413,0.4852,0.2118,LCA
2024,0.0013,0.1413,0.4852,0.2118,LCA
1980,0.0032,0.203,0.3228,0.0909,LIE
1981,0.0031,0.2027,0.323,0.0907,LIE
1982,0.003,0.2017,0.3224,0.0904,LIE
1983,0.0031,0.2037,0.3236,0.0915,LIE
1984,0.003,0.2021,0.327,0.0935,LIE
1985,0.003,0.1982,0.329,0.0937,LIE
1986,0.003,0.2007,0.3256,0.0935,LIE
1987,0.0031,0.2024,0.3253,0.0928,LIE
1988,0.0032,0.2079,0.3245,0.0933,LIE
1989,0.0031,0.2066,0.3262,0.0944,LIE
1990,0.0032,0.2087,0.3253,0.0923,LIE
1991,0.0032,0.21,0.3232,0.0915,LIE
1992,0.0032,0.2055,0.332,0.0951,LIE
1993,0.003,0.1992,0.3343,0.0962,LIE
1994,0.0029,0.1939,0.3416,0.1007,LIE
1995,0.0029,0.1956,0.3386,0.0975,LIE
1996,0.0029,0.195,0.3404,0.1009,LIE
1997,0.0028,0.1918,0.3482,0.1068,LIE
1998,0.0028,0.1926,0.3495,0.1081,LIE
1999,0.0028,0.1925,0.3499,0.1088,LIE
2000,0.0028,0.1893,0.3556,0.1129,LIE
2001,0.0028,0.1892,0.3512,0.1086,LIE
2002,0.0028,0.1919,0.346,0.105,LIE
2003,0.0027,0.1896,0.3472,0.1074,LIE
2004,0.0023,0.1821,0.3498,0.1114,LIE
2005,0.0025,0.1844,0.3523,0.1133,LIE
2006,0.0025,0.182,0.3596,0.12,LIE
2007,0.0026,0.184,0.3607,0.1198,LIE
2008,0.0028,0.1916,0.3424,0.1078,LIE
2009,0.0028,0.1954,0.3346,0.0988,LIE
2010,0.0026,0.184,0.3515,0.1093,LIE
2011,0.0026,0.1833,0.3505,0.1087,LIE
2012,0.0026,0.1846,0.3439,0.1025,LIE
2013,0.0026,0.1816,0.3464,0.104,LIE
2014,0.0025,0.1805,0.3509,0.1086,LIE
2015,0.0026,0.1808,0.3499,0.1066,LIE
2016,0.0026,0.1814,0.3515,0.1078,LIE
2017,0.0027,0.1826,0.353,0.1079,LIE
2018,0.0027,0.1842,0.3528,0.1084,LIE
2019,0.0028,0.186,0.3505,0.105,LIE
2020,0.0027,0.1852,0.3489,0.1059,LIE
2021,0.0027,0.1834,0.3557,0.1141,LIE
2022,0.0027,0.184,0.3571,0.1151,LIE
2023,0.0027,0.184,0.3571,0.1151,LIE
2024,0.0027,0.184,0.3571,0.1151,LIE
1980,0.0028,0.1665,0.4223,0.1477,LKA
1981,0.0028,0.1665,0.4223,0.1477,LKA
1982,0.0028,0.1665,0.4223,0.1477,LKA
1983,0.0028,0.1665,0.4223,0.1477,LKA
1984,0.0028,0.1665,0.4223,0.1477,LKA
1985,0.0028,0.1665,0.4223,0.1477,LKA
1986,0.0028,0.1659,0.4276,0.1541,LKA
1987,0.0028,0.1652,0.4326,0.1602,LKA
1988,0.0028,0.1646,0.4374,0.166,LKA
1989,0.0028,0.1641,0.4419,0.1715,LKA
1990,0.0028,0.1635,0.4462,0.1767,LKA
1991,0.0028,0.1609,0.4478,0.1731,LKA
1992,0.0027,0.1585,0.4493,0.1698,LKA
1993,0.0027,0.1562,0.4506,0.1668,LKA
1994,0.0026,0.1542,0.4519,0.1641,LKA
1995,0.0026,0.1523,0.453,0.1616,LKA
1996,0.0025,0.1482,0.4618,0.1692,LKA
1997,0.0024,0.1443,0.4702,0.1765,LKA
1998,0.0024,0.1409,0.4778,0.1829,LKA
1999,0.0023,0.1368,0.4857,0.19,LKA
2000,0.0022,0.1334,0.4926,0.196,LKA
2001,0.0022,0.1305,0.499,0.2016,LKA
2002,0.0021,0.1264,0.5058,0.2079,LKA
2003,0.0021,0.1267,0.5038,0.21,LKA
2004,0.0021,0.1288,0.5009,0.2106,LKA
2005,0.0021,0.1301,0.4985,0.2115,LKA
2006,0.0021,0.1307,0.4968,0.2128,LKA
2007,0.0022,0.1346,0.4871,0.205,LKA
2008,0.0024,0.143,0.4744,0.194,LKA
2009,0.0025,0.1484,0.4642,0.1856,LKA
2010,0.0024,0.1421,0.4755,0.1959,LKA
2011,0.0024,0.1414,0.481,0.2007,LKA
2012,0.0023,0.1396,0.4866,0.2057,LKA
2013,0.0023,0.1396,0.4878,0.2058,LKA
2014,0.0024,0.1402,0.4885,0.2054,LKA
2015,0.0024,0.1416,0.4886,0.2045,LKA
2016,0.0024,0.1414,0.4898,0.2047,LKA
2017,0.0024,0.1413,0.4898,0.2047,LKA
2018,0.0024,0.1413,0.4898,0.2047,LKA
2019,0.0024,0.1413,0.4898,0.2047,LKA
2020,0.0024,0.1413,0.4898,0.2047,LKA
2021,0.0024,0.1413,0.4898,0.2047,LKA
2022,0.0024,0.1413,0.4898,0.2047,LKA
2023,0.0024,0.1413,0.4898,0.2047,LKA
2024,0.0024,0.1413,0.4898,0.2047,LKA
1980,0.0025,0.1539,0.4469,0.127,LBR
1981,0.0025,0.1539,0.4469,0.127,LBR
1982,0.0025,0.1539,0.4469,0.127,LBR
1983,0.0025,0.1539,0.4469,0.127,LBR
1984,0.0025,0.1539,0.4469,0.127,LBR
1985,0.0025,0.1539,0.4469,0.127,LBR
1986,0.0025,0.1539,0.4469,0.127,LBR
1987,0.0025,0.1539,0.4469,0.127,LBR
1988,0.0025,0.1539,0.4469,0.127,LBR
1989,0.0025,0.1539,0.4469,0.127,LBR
1990,0.0025,0.1539,0.4469,0.127,LBR
1991,0.0025,0.1539,0.4469,0.127,LBR
1992,0.0025,0.1539,0.4469,0.127,LBR
1993,0.0025,0.1539,0.4469,0.127,LBR
1994,0.0025,0.1539,0.4469,0.127,LBR
1995,0.0025,0.1539,0.4469,0.127,LBR
1996,0.0025,0.1539,0.4469,0.127,LBR
1997,0.0025,0.1539,0.4469,0.127,LBR
1998,0.0025,0.1539,0.4469,0.127,LBR
1999,0.0025,0.1539,0.4469,0.127,LBR
2000,0.0025,0.1539,0.4469,0.127,LBR
2001,0.0025,0.1539,0.4469,0.127,LBR
2002,0.0025,0.1539,0.4469,0.127,LBR
2003,0.0025,0.1539,0.4469,0.127,LBR
2004,0.0025,0.1539,0.4469,0.127,LBR
2005,0.0025,0.1539,0.4469,0.127,LBR
2006,0.0025,0.1539,0.4469,0.127,LBR
2007,0.0025,0.1539,0.4469,0.127,LBR
2008,0.0025,0.1554,0.443,0.1244,LBR
2009,0.0025,0.1569,0.4391,0.1218,LBR
2010,0.0025,0.1584,0.4352,0.1192,LBR
2011,0.0026,0.1599,0.4313,0.1166,LBR
2012,0.0026,0.1614,0.4274,0.114,LBR
2013,0.0026,0.1629,0.4235,0.1114,LBR
2014,0.0027,0.1644,0.4196,0.1088,LBR
2015,0.0026,0.1593,0.426,0.1154,LBR
2016,0.0025,0.1543,0.4324,0.122,LBR
